gemeinde,gebiets_id,gebietsbezeichnung,sammlung,sammlung_id,datum,startzeitpunkt,zeit,titel,strasse,pdf
St. Gallen,B,Lachen,Grüngut,B-Grüngut,2020-09-21,2020-09-21T07:00:00+02:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Kehricht,B-Kehricht,2020-09-21,2020-09-21T07:00:00+02:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Grüngut,B-Grüngut,2020-10-05,2020-10-05T07:00:00+02:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Kehricht,B-Kehricht,2020-10-26,2020-10-26T07:00:00+01:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Kehricht,B-Kehricht,2020-11-02,2020-11-02T07:00:00+01:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Grüngut,B-Grüngut,2020-12-07,2020-12-07T07:00:00+01:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Kehricht,B-Kehricht,2020-12-21,2020-12-21T07:00:00+01:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Grüngut,B-Grüngut,2021-01-04,2021-01-04T07:00:00+01:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Kehricht,B-Kehricht,2021-01-11,2021-01-11T07:00:00+01:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Kehricht,B-Kehricht,2021-02-01,2021-02-01T07:00:00+01:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Grüngut,B-Grüngut,2021-02-15,2021-02-15T07:00:00+01:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Kehricht,B-Kehricht,2021-02-22,2021-02-22T07:00:00+01:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Grüngut,B-Grüngut,2021-03-15,2021-03-15T07:00:00+01:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Grüngut,B-Grüngut,2021-03-22,2021-03-22T07:00:00+01:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Kehricht,B-Kehricht,2021-03-22,2021-03-22T07:00:00+01:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Grüngut,B-Grüngut,2021-04-26,2021-04-26T07:00:00+02:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Grüngut,B-Grüngut,2021-05-10,2021-05-10T07:00:00+02:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Grüngut,B-Grüngut,2021-06-21,2021-06-21T07:00:00+02:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
